ProteinID,902_HET_M_imputed_intensity,903_MUT_M_imputed_intensity,904_HET_M_imputed_intensity,907_MUT_F_imputed_intensity,910_WT_M_imputed_intensity,911_WT_M_imputed_intensity,Entry Name,Protein names
Q8CIM7,18.20661854,18.11488103,18.40715571,18.50476857,18.10500818,17.45757326,CP2DQ_MOUSE,Cytochrome P450 2D26 (EC 1.14.14.1) (CYPIID26)
Q5XJY5,18.20513459,18.01110711,18.07305368,18.24839089,18.3198485,18.14917155,COPD_MOUSE,Coatomer subunit delta (Archain) (Delta-coat protein) (Delta-COP)
Q8BG81,18.2025304,18.16202738,17.77264964,17.46927614,17.8421723,18.06882026,PDIP3_MOUSE,Polymerase delta-interacting protein 3 (S6K1 Aly/REF-like target) (SKAR)
Q9JKN1,18.20157835,18.09850506,18.2510154,17.88535081,17.86058386,18.35025723,ZNT7_MOUSE,Zinc transporter 7 (Solute carrier family 30 member 7) (Znt-like transporter 2)
Q9D6K5,18.20049156,18.18077359,19.05967981,18.99971104,18.04905085,18.72056826,SYJ2B_MOUSE,Synaptojanin-2-binding protein (Activin receptor-interacting protein 2) (Activin receptor-interacting protein 4) (Mitochondrial outer membrane protein 25)
Q91VJ5,18.19682302,18.21652326,17.69119826,18.20284602,18.31593673,18.45013191,PQBP1_MOUSE,Polyglutamine-binding protein 1 (PQBP-1) (38 kDa nuclear protein containing a WW domain) (Npw38) (Polyglutamine tract-binding protein 1)
E9Q555,18.19491553,16.64662902,18.24089845,16.72575234,17.04919979,17.29151248,RN213_MOUSE,E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)
Q9WU40,18.19308254,17.89537411,17.7628297,17.39059723,17.73134555,18.11541456,MAN1_MOUSE,Inner nuclear membrane protein Man1 (LEM domain-containing protein 3)
O35963,18.18784498,18.65359385,18.48881689,18.24220185,17.72099235,18.69579581,RB33B_MOUSE,Ras-related protein Rab-33B
Q9CY57,18.18678648,17.95830915,17.83106597,17.37209985,17.70428868,17.15552979,CHTOP_MOUSE,Chromatin target of PRMT1 protein (Friend of PRMT1 protein) (Small arginine- and glycine-rich protein) (SRAG)
Q3U9N9,18.18639478,17.71418514,17.78997296,18.19538663,18.83877614,17.91989333,MOT10_MOUSE,Monocarboxylate transporter 10 (MCT 10) (Aromatic amino acid transporter 1) (Solute carrier family 16 member 10) (T-type amino acid transporter 1)
P24270,18.18304409,18.09197766,18.28032221,18.40788181,18.3109766,17.86360554,CATA_MOUSE,Catalase (EC 1.11.1.6)
P14685,18.18260773,18.26123182,18.21968848,18.47914475,17.53124437,18.1344915,PSMD3_MOUSE,26S proteasome non-ATPase regulatory subunit 3 (26S proteasome regulatory subunit RPN3) (26S proteasome regulatory subunit S3) (Proteasome subunit p58) (Transplantation antigen P91A) (Tum-P91A antigen)
Q99JH8,18.18235555,17.3269473,18.40322012,18.08090078,18.38590873,18.53710083,ERD21_MOUSE,ER lumen protein-retaining receptor 1 (KDEL endoplasmic reticulum protein retention receptor 1) (KDEL receptor 1)
A2CG22,18.18010341,17.89908545,18.29520393,18.40395236,18.74911979,18.31106976,A2CG22_MOUSE,Butyrophilin-like 6
Q8CDN6,18.17911212,17.81175724,17.97283398,18.14606146,17.35282796,17.59936807,TXNL1_MOUSE,Thioredoxin-like protein 1 (32 kDa thioredoxin-related protein)
Q01339,18.17759959,18.02732829,18.14658856,17.92142257,17.66518322,18.1881445,APOH_MOUSE,Beta-2-glycoprotein 1 (APC inhibitor) (Activated protein C-binding protein) (Apolipoprotein H) (Apo-H) (Beta-2-glycoprotein I) (B2GPI) (Beta(2)GPI)
Q9WVL3,18.17666502,16.66662624,17.23961717,16.98680866,18.34758677,17.24874295,S12A7_MOUSE,Solute carrier family 12 member 7 (Electroneutral potassium-chloride cotransporter 4) (K-Cl cotransporter 4)
Q6P5B0,18.17651894,18.27909817,18.28015454,17.69047548,17.55696251,18.16829016,RRP12_MOUSE,RRP12-like protein
Q99KN9,18.17467703,18.04137574,17.76148631,18.03394452,18.20212382,17.9801061,EPN4_MOUSE,Clathrin interactor 1 (Enthoprotin) (Epsin-4) (Epsin-related protein) (EpsinR)
O88792,18.17460877,16.89854234,18.0453704,17.70175994,18.019493,17.44788231,JAM1_MOUSE,Junctional adhesion molecule A (JAM-A) (Junctional adhesion molecule 1) (JAM-1) (CD antigen CD321)
P50580,18.1741601,17.36009263,17.68896738,17.6412968,18.32998024,17.79871226,PA2G4_MOUSE,Proliferation-associated protein 2G4 (IRES-specific cellular trans-acting factor 45 kDa) (ITAF45) (Mpp1) (Proliferation-associated protein 1) (Protein p38-2G4)
P99029,18.17263748,17.22870598,18.0406322,18.38737368,18.5758125,17.9217596,PRDX5_MOUSE,"Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 2D-0014IV) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)"
E9Q634,18.17251053,18.39352034,18.21736611,18.33415105,17.8775897,18.44361944,MYO1E_MOUSE,Unconventional myosin-Ie (Unconventional myosin 1E)
P14246,18.17218331,17.46800348,17.58484509,17.82579109,18.82019766,17.35211241,GTR2_MOUSE,"Solute carrier family 2, facilitated glucose transporter member 2 (Glucose transporter type 2, liver) (GLUT-2)"
Q8VC49,18.17168992,16.08443056,18.11852544,16.84537979,17.46748615,17.1772638,IF27B_MOUSE,Interferon alpha-inducible protein 27-like protein 2B (Interferon-stimulated gene 12 protein B2) (ISG12(b2))
Q8C0Z1,18.17096172,16.91474716,17.75010504,17.48984796,18.48949913,17.33421217,F234A_MOUSE,Protein FAM234A (Protein ITFG3)
P61164,18.16686919,17.98563073,18.22568287,18.40190031,18.10742143,18.06543191,ACTZ_MOUSE,Alpha-centractin (Centractin) (ARP1) (Actin-RPV) (Centrosome-associated actin homolog)
Q8BRG8,18.16628079,18.15819547,18.18979078,17.61794807,17.31099435,18.37053842,TM209_MOUSE,Transmembrane protein 209
P51432,18.16481365,17.63060131,17.821039,18.10485978,19.78532794,18.26199388,PLCB3_MOUSE,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 (EC 3.1.4.11) (Phosphoinositide phospholipase C-beta-3) (Phospholipase C-beta-3) (PLC-beta-3)"
P17665,18.16147145,18.66989888,19.01306364,18.94488932,18.70886161,19.30735648,COX7C_MOUSE,"Cytochrome c oxidase subunit 7C, mitochondrial (Cytochrome c oxidase polypeptide VIIc)"
Q8BNI4,18.15781566,17.58913907,17.91248006,17.32001603,17.44659064,18.02548025,DERL2_MOUSE,Derlin-2 (Degradation in endoplasmic reticulum protein 2) (Der1-like protein 2) (F-LANa)
Q9JMD0,18.1577022,18.19750948,17.64068978,17.86381725,18.33709484,18.50194212,ZN207_MOUSE,BUB3-interacting and GLEBS motif-containing protein ZNF207 (BuGZ) (49 kDa zinc finger protein) (Zinc finger protein 207)
Q9DBD5,18.15680401,18.54945003,18.17985079,17.84236876,17.71487602,18.31091006,PELP1_MOUSE,"Proline-, glutamic acid- and leucine-rich protein 1 (Modulator of non-genomic activity of estrogen receptor)"
Q8BXQ2,18.15447203,17.51544576,18.19319807,17.42047016,17.69638349,17.92005622,PIGT_MOUSE,GPI transamidase component PIG-T (Neuronal development-associated protein 7) (Phosphatidylinositol-glycan biosynthesis class T protein)
Q6PB66,18.15398737,18.61644115,18.89697387,18.73454094,18.35617253,18.3355561,LPPRC_MOUSE,"Leucine-rich PPR motif-containing protein, mitochondrial (130 kDa leucine-rich protein) (LRP 130) (mLRP130)"
Q60604,18.15375488,18.70178701,18.62334212,19.19482898,18.72806665,18.2707835,SCIN_MOUSE,Scinderin (Adseverin) (Gelsolin-like protein)
Q9JKR6,18.14902762,18.38324443,18.54340949,18.58302399,17.81390016,18.35624132,HYOU1_MOUSE,Hypoxia up-regulated protein 1 (GRP-170) (140 kDa Ca(2+)-binding protein) (CBP-140)
Q80UW8,18.14886382,18.11456081,18.2652396,18.32255755,18.92396577,18.14980169,RPAB1_MOUSE,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 (RNA polymerases I, II, and III subunit ABC1) (DNA-directed RNA polymerase II subunit E) (RPB5 homolog)"
Q91VA7,18.14850637,18.39755348,18.404784,18.44015948,18.23752742,18.26437845,Q91VA7_MOUSE,"Isocitrate dehydrogenase [NAD] subunit, mitochondrial"
Q9DCH4,18.14585753,18.1764118,18.27226527,18.48060878,18.00111677,18.09985117,EIF3F_MOUSE,Eukaryotic translation initiation factor 3 subunit F (eIF3f) (Deubiquitinating enzyme eIF3f) (EC 3.4.19.12) (Eukaryotic translation initiation factor 3 subunit 5) (eIF-3-epsilon) (eIF3 p47)
Q9R092,18.1457481,17.19770624,18.07007901,17.36052134,17.61262377,17.20032393,H17B6_MOUSE,17-beta-hydroxysteroid dehydrogenase type 6 (17-beta-HSD 6) (17-beta-HSD6) (EC 1.1.1.105) (EC 1.1.1.209) (EC 1.1.1.239) (EC 1.1.1.53) (EC 1.1.1.62) (17-beta-HSD9) (3-alpha->beta-hydroxysteroid epimerase) (3-alpha->beta-HSE) (Oxidative 3-alpha hydroxysteroid dehydrogenase)
P41216,18.1449818,18.2413315,18.70150276,18.32625391,17.41736633,17.93762669,ACSL1_MOUSE,Long-chain-fatty-acid--CoA ligase 1 (EC 6.2.1.3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 1) (LACS 1) (Phytanate--CoA ligase) (EC 6.2.1.24)
Q3U687,18.14025562,17.64064036,18.1228381,18.23401748,17.54211746,17.96555885,Q3U687_MOUSE,Interferon induced protein with tetratricopeptide repeats 1B like 2
Q9Z280,18.1382618,18.11762788,18.16125985,18.53893913,18.8900683,18.50429529,PLD1_MOUSE,Phospholipase D1 (PLD 1) (mPLD1) (EC 3.1.4.4) (Choline phosphatase 1) (Phosphatidylcholine-hydrolyzing phospholipase D1)
A2AR02,18.13770664,18.18244285,18.07821858,17.39360832,17.39834289,17.40859511,PPIG_MOUSE,Peptidyl-prolyl cis-trans isomerase G (PPIase G) (Peptidyl-prolyl isomerase G) (EC 5.2.1.8) (Cyclophilin G) (Rotamase G)
O70325,18.13627523,18.53550321,18.67319519,18.84913017,18.06331081,18.27541979,GPX4_MOUSE,Phospholipid hydroperoxide glutathione peroxidase GPX4 (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4) (EC 1.11.1.9)
P45878,18.13616507,18.0190477,18.19039379,18.23639732,18.75713279,18.31976472,FKBP2_MOUSE,Peptidyl-prolyl cis-trans isomerase FKBP2 (PPIase FKBP2) (EC 5.2.1.8) (13 kDa FK506-binding protein) (13 kDa FKBP) (FKBP-13) (FK506-binding protein 2) (FKBP-2) (Immunophilin FKBP13) (Rotamase)
Q9Z1B7,18.13580947,17.97465545,18.04867312,18.52372274,18.35665399,18.31200546,MK13_MOUSE,Mitogen-activated protein kinase 13 (MAP kinase 13) (MAPK 13) (EC 2.7.11.24) (Mitogen-activated protein kinase p38 delta) (MAP kinase p38 delta) (Stress-activated protein kinase 4)
Q8VHZ7,18.13528343,17.74673736,17.86134745,17.65821846,17.4132891,17.85814495,IMP4_MOUSE,U3 small nucleolar ribonucleoprotein protein IMP4 (U3 snoRNP protein IMP4)
Q61739,18.13480231,16.87013591,17.37609147,17.03357356,18.09245779,17.29912751,ITA6_MOUSE,Integrin alpha-6 (CD49 antigen-like family member F) (VLA-6) (CD antigen CD49f) [Cleaved into: Integrin alpha-6 heavy chain; Integrin alpha-6 light chain; Processed integrin alpha-6 (Alpha6p)]
Q9CR64,18.13357372,17.49558962,18.27595169,17.61487516,18.04940189,17.9818794,KISHA_MOUSE,Protein kish-A (Transmembrane protein 167) (Transmembrane protein 167A)
E9PVX6,18.13259512,17.66629336,17.39872699,16.81889419,17.86659073,17.59871407,KI67_MOUSE,Proliferation marker protein Ki-67 (Antigen identified by monoclonal antibody Ki-67 homolog) (Antigen KI-67 homolog) (Antigen Ki67 homolog)
Q9Z2E1,18.13239932,18.16099899,18.10423017,18.08726082,18.5292704,18.38958513,MBD2_MOUSE,Methyl-CpG-binding domain protein 2 (Methyl-CpG-binding protein MBD2)
Q91WK0,18.13200261,17.86638547,18.3652673,17.99898701,17.43977408,17.90434062,LRRF2_MOUSE,Leucine-rich repeat flightless-interacting protein 2 (LRR FLII-interacting protein 2)
P50518,18.13190719,18.00803463,18.19462702,18.49574575,18.06158215,18.06315279,VATE1_MOUSE,V-type proton ATPase subunit E 1 (V-ATPase subunit E 1) (V-ATPase 31 kDa subunit) (p31) (Vacuolar proton pump subunit E 1)
P62311,18.13128928,16.76427553,16.95436673,17.68260375,18.2713536,17.34601156,LSM3_MOUSE,U6 snRNA-associated Sm-like protein LSm3
Q9CQ10,18.13066608,18.6406686,18.53383159,18.7312693,18.38842517,18.40488793,CHMP3_MOUSE,Charged multivesicular body protein 3 (Chromatin-modifying protein 3) (Vacuolar protein sorting-associated protein 24)
Q8JZQ5,18.1301633,18.72452718,18.10645559,19.03205111,20.83510822,19.31767096,AOC1_MOUSE,Diamine oxidase [copper-containing] (Diamine oxidase) (EC 1.4.3.22) (Amine oxidase copper domain-containing protein 1) (Histaminase)
Q9D1F9,18.12879989,17.40548221,17.85510571,17.79531042,17.91925907,17.56711681,Q9D1F9_MOUSE,"Solute carrier family 37 (Glucose-6-phosphate transporter), member 4"
P29452,18.12871432,18.05634136,18.36949937,18.46539502,17.73731337,18.30985378,CASP1_MOUSE,Caspase-1 (CASP-1) (EC 3.4.22.36) (Interleukin-1 beta convertase) (IL-1BC) (Interleukin-1 beta-converting enzyme) (ICE) (IL-1 beta-converting enzyme) (p45) [Cleaved into: Caspase-1 subunit p20; Caspase-1 subunit p10]
Q9CQ06,18.12782308,17.88779179,17.95546261,17.97520424,18.20187025,17.80551717,RM24_MOUSE,"Large ribosomal subunit protein uL24m (39S ribosomal protein L24, mitochondrial) (L24mt) (MRP-L24)"
O88967,18.12770723,17.86404706,18.24814995,17.93861477,17.9581052,18.41454073,YMEL1_MOUSE,ATP-dependent zinc metalloprotease YME1L1 (EC 3.4.24.-) (EC 3.6.-.-) (ATP-dependent metalloprotease FtsH1) (YME1-like protein 1)
P97300,18.12646754,16.54105123,17.66999228,17.2336852,17.60033399,17.1559349,NPTN_MOUSE,Neuroplastin (Stromal cell-derived receptor 1) (SDR-1)
P54071,18.12560518,17.71953589,18.00699441,18.28713068,18.53270596,17.85756191,IDHP_MOUSE,"Isocitrate dehydrogenase [NADP], mitochondrial (IDH) (EC 1.1.1.42) (ICD-M) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)"
P09925,18.12417686,17.51680804,18.60521182,18.08622436,17.90938334,18.23098205,SURF1_MOUSE,Surfeit locus protein 1
Q99J27,18.12405061,17.47662756,17.95048755,17.20975796,17.52793511,17.67595014,ACATN_MOUSE,Acetyl-coenzyme A transporter 1 (AT-1) (Acetyl-CoA transporter 1) (Solute carrier family 33 member 1)
Q9CWL2,18.12068845,18.17790612,18.148417,18.33147682,18.44505123,18.3242245,CASZ1_MOUSE,Zinc finger protein castor homolog 1 (Castor-related protein)
Q3UWA6,18.11753658,17.95123348,18.0455997,17.48197282,17.33372316,17.87696053,GUC2C_MOUSE,Guanylyl cyclase C (GC-C) (EC 4.6.1.2) (Heat-stable enterotoxin receptor) (STA receptor) (Intestinal guanylate cyclase)
Q9DBE9,18.1129943,17.86038987,18.00922722,17.36339903,17.24325768,17.81458247,SPB1_MOUSE,pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3 (EC 2.1.1.-) (Protein ftsJ homolog 3) (Putative rRNA methyltransferase 3)
Q3U2P1,18.11278564,18.21294279,17.73721433,18.25524069,18.2218986,18.33256109,SC24A_MOUSE,Protein transport protein Sec24A (SEC24-related protein A)
Q9Z0S1,18.11064133,18.02780343,18.0406108,18.79652131,18.49068638,17.95290615,BPNT1_MOUSE,"3'(2'),5'-bisphosphate nucleotidase 1 (EC 3.1.3.7) (3'-phosphoadenosine 5'-phosphate phosphatase) (PAP phosphatase) (Bisphosphate 3'-nucleotidase 1) (BPntase 1) (Inositol-polyphosphate 1-phosphatase) (EC 3.1.3.57)"
Q3UIX4,18.10972865,17.75078548,17.56753279,17.59123013,17.96300329,18.02905532,Q3UIX4_MOUSE,Serine and arginine-rich splicing factor 11
Q8CGF7,18.10970825,18.00439056,18.0060192,17.94246869,18.36715876,18.14707571,TCRG1_MOUSE,Transcription elongation regulator 1 (Formin-binding protein 28) (FBP 28) (TATA box-binding protein-associated factor 2S) (Transcription factor CA150) (p144)
Q8K4L0,18.10822325,17.91320498,17.95245688,17.58078117,17.48672506,17.99669415,DDX54_MOUSE,ATP-dependent RNA helicase DDX54 (EC 3.6.4.13) (DEAD box protein 54)
P56677,18.10732437,16.95711338,17.77796159,17.32085342,17.57424612,17.50986777,ST14_MOUSE,Suppressor of tumorigenicity 14 protein homolog (EC 3.4.21.109) (Epithin) (Serine protease 14)
P53395,18.10721197,18.10628178,17.90986379,18.46121963,20.56585515,19.12218849,ODB2_MOUSE,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial (EC 2.3.1.168) (Branched-chain alpha-keto acid dehydrogenase complex component E2) (BCKAD-E2) (BCKADE2) (Dihydrolipoamide acetyltransferase component of branched-chain alpha-keto acid dehydrogenase complex) (Dihydrolipoamide branched chain transacylase) (Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase)"
P13707,18.10713022,17.86540706,17.86709772,18.82417564,18.64118741,17.81830131,GPDA_MOUSE,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic (GPD-C) (GPDH-C) (EC 1.1.1.8)"
O08808,18.1064147,18.06987453,18.32290518,18.41693769,17.98514149,17.99899252,DIAP1_MOUSE,Protein diaphanous homolog 1 (Diaphanous-related formin-1) (DRF1) (p140mDIA) (mDIA1)
Q7TMK6,18.10609771,18.23595812,18.0733257,18.30794342,17.62817495,18.11056997,HOOK2_MOUSE,Protein Hook homolog 2 (mHK2)
Q9R0U0,18.10554538,18.2496968,18.11118153,18.03779895,18.09077405,17.78720114,SRS10_MOUSE,"Serine/arginine-rich splicing factor 10 (FUS-interacting serine-arginine-rich protein 1) (Neural-salient serine/arginine-rich protein) (Neural-specific SR protein) (Splicing factor, arginine/serine-rich 13A) (TLS-associated protein with Ser-Arg repeats) (TASR) (TLS-associated protein with SR repeats) (TLS-associated serine-arginine protein) (TLS-associated SR protein)"
Q9DBG7,18.104696,18.30759217,18.41199088,17.91036166,17.67207999,18.32508582,SRPRA_MOUSE,Signal recognition particle receptor subunit alpha (SR-alpha) (Docking protein alpha) (DP-alpha)
Q8QZY9,18.10247811,17.52782823,17.27622439,18.10428137,16.41488835,17.63647594,SF3B4_MOUSE,Splicing factor 3B subunit 4
Q6P8U6,18.10167309,16.91821105,16.39812407,16.99261753,16.17804427,16.83259338,LIPP_MOUSE,Pancreatic triacylglycerol lipase (PL) (PTL) (Pancreatic lipase) (EC 3.1.1.3)
P63280,18.10140124,17.89671673,17.99855187,18.4768253,18.61295126,18.10364639,UBC9_MOUSE,SUMO-conjugating enzyme UBC9 (EC 2.3.2.-) (RING-type E3 SUMO transferase UBC9) (SUMO-protein ligase) (Ubiquitin carrier protein 9) (mUBC9) (Ubiquitin carrier protein I) (Ubiquitin-conjugating enzyme E2 I) (Ubiquitin-protein ligase I)
Q8VCH6,18.09624674,17.84805439,18.10416361,17.77825684,17.37047457,17.90721343,DHC24_MOUSE,Delta(24)-sterol reductase (EC 1.3.1.72) (24-dehydrocholesterol reductase) (3-beta-hydroxysterol Delta-24-reductase)
Q6P5G0,18.09615407,17.12703712,17.62816071,18.23072412,18.02346199,18.1599403,MK04_MOUSE,Mitogen-activated protein kinase 4 (MAP kinase 4) (MAPK 4) (EC 2.7.11.24) (Extracellular signal-regulated kinase 4) (ERK-4)
Q91WN1,18.09605624,17.45568843,17.97860992,17.89756188,18.98168712,18.01723252,DNJC9_MOUSE,DnaJ homolog subfamily C member 9
Q9D8N3,18.09541248,17.53480441,18.04998677,17.43757328,17.45402613,17.75911447,TM86A_MOUSE,Lysoplasmalogenase TMEM86A (EC 3.3.2.2) (Transmembrane protein 86A)
Q14C51,18.09447464,17.78935533,18.13880175,17.80567461,18.22457642,17.8088071,PTCD3_MOUSE,"Small ribosomal subunit protein mS39 (28S ribosomal protein S39, mitochondrial) (MRP-S39) (Pentatricopeptide repeat domain-containing protein 3, mitochondrial)"
P06728,18.09431484,17.65459408,18.35171569,18.18812518,17.90545752,17.83102266,APOA4_MOUSE,Apolipoprotein A-IV (Apo-AIV) (ApoA-IV) (Apolipoprotein A4)
Q8VCB1,18.09305127,18.1543583,18.09649383,17.62662165,17.20787227,18.13035438,NDC1_MOUSE,Nucleoporin NDC1 (Transmembrane protein 48)
Q9CQS2,18.09136307,18.63013912,18.68143746,19.19477128,19.14224919,18.88208775,NOP10_MOUSE,H/ACA ribonucleoprotein complex subunit 3 (Nucleolar protein 10) (Nucleolar protein family A member 3) (snoRNP protein NOP10)
Q9D6R2,18.09012276,17.90119688,18.18253984,18.35494236,18.36972087,17.89524983,IDH3A_MOUSE,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (EC 1.1.1.41) (Isocitric dehydrogenase subunit alpha) (NAD(+)-specific ICDH subunit alpha)"
Q8CCJ3,18.0899935,18.03163121,17.98616981,17.93751176,17.84554518,18.04145061,UFL1_MOUSE,E3 UFM1-protein ligase 1 (EC 2.3.2.-) (E3 UFM1-protein transferase 1) (Multiple alpha-helix protein located at ER) (Regulator of C53/LZAP and DDRGK1)
Q9DB25,18.08809463,17.75528533,17.98041854,17.27765972,16.68808636,17.516331,ALG5_MOUSE,Dolichyl-phosphate beta-glucosyltransferase (DolP-glucosyltransferase) (EC 2.4.1.117) (Asparagine-linked glycosylation protein 5 homolog)
Q7TSZ8,18.08750428,18.26341593,18.25142693,17.76590764,17.77944364,18.43248481,NACC1_MOUSE,Nucleus accumbens-associated protein 1 (NAC-1) (BTB/POZ domain-containing protein 14B)
O35465,18.08619844,17.91380102,18.47921976,17.87862573,17.76068097,18.47354325,FKBP8_MOUSE,Peptidyl-prolyl cis-trans isomerase FKBP8 (PPIase FKBP8) (EC 5.2.1.8) (38 kDa FK506-binding protein) (38 kDa FKBP) (FKBP-38) (mFKBP38) (FK506-binding protein 8) (FKBP-8) (FKBPR38) (Rotamase)
Q3KNM2,18.08579401,17.67165854,18.9110818,18.47070653,17.85277941,18.53181929,MARH5_MOUSE,E3 ubiquitin-protein ligase MARCHF5 (EC 2.3.2.27) (Membrane-associated RING finger protein 5) (Membrane-associated RING-CH protein V) (MARCH-V) (RING-type E3 ubiquitin transferase MARCHF5)
